2000;1;1;9.16
2000;1;2;9.04
2000;1;3;9.01
2000;1;4;8.78
2000;1;5;8.01
2000;1;6;8.76
2000;1;7;8.17
2000;1;8;7.77
2000;1;9;6.03
2000;1;10;4.86
2000;1;11;7.37
2000;1;12;5.97
2000;1;13;8.23
2000;1;14;3.17
2000;1;15;6.96
2000;1;16;5.80
2000;1;17;3.81
2000;1;18;8.78
2000;1;19;9.04
2000;1;20;8.91
2000;1;21;6.71
2000;1;22;5.20
2000;1;23;6.67
2000;1;24;4.00
2000;1;25;8.11
2000;1;26;8.37
2000;1;27;8.27
2000;1;28;8.29
2000;1;29;8.25
2000;1;30;1.55
2000;1;31;4.47
2000;2;1;7.52
2000;2;2;6.42
2000;2;3;6.29
2000;2;4;8.32
2000;2;5;8.08
2000;2;6;7.24
2000;2;7;8.18
2000;2;8;7.48
2000;2;9;4.06
2000;2;10;7.74
2000;2;11;3.68
2000;2;12;4.98
2000;2;13;3.11
2000;2;14;6.36
2000;2;15;7.66
2000;2;16;7.52
2000;2;17;7.68
2000;2;18;7.87
2000;2;19;6.10
2000;2;20;4.92
2000;2;21;6.58
2000;2;22;6.77
2000;2;23;7.07
2000;2;24;5.89
2000;2;25;2.80
2000;2;26;3.03
2000;2;27;2.99
2000;2;28;6.35
2000;2;29;7.60
2000;3;1;5.50
2000;3;2;5.11
2000;3;3;2.58
2000;3;4;5.42
2000;3;5;2.65
2000;3;6;5.54
2000;3;7;6.71
2000;3;8;5.70
2000;3;9;6.04
2000;3;10;4.84
2000;3;11;6.27
2000;3;12;6.18
2000;3;13;6.62
2000;3;14;6.32
2000;3;15;6.04
2000;3;16;5.79
2000;3;17;5.75
2000;3;18;6.71
2000;3;19;6.62
2000;3;20;6.35
2000;3;21;1.33
2000;3;22;6.41
2000;3;23;5.90
2000;3;24;6.26
2000;3;25;6.31
2000;3;26;0.53
2000;3;27;0.77
2000;3;28;5.70
2000;3;29;6.09
2000;3;30;5.23
2000;3;31;3.31
2000;4;1;4.37
2000;4;2;5.84
2000;4;3;3.10
2000;4;4;0.98
2000;4;5;3.87
2000;4;6;1.49
2000;4;7;3.30
2000;4;8;4.11
2000;4;9;5.38
2000;4;10;2.97
2000;4;11;4.39
2000;4;12;4.67
2000;4;13;5.22
2000;4;14;2.83
2000;4;15;2.49
2000;4;16;1.33
2000;4;17;0.86
2000;4;18;0.93
2000;4;19;1.61
2000;4;20;3.89
2000;4;21;4.97
2000;4;22;4.98
2000;4;23;4.93
2000;4;24;4.90
2000;4;25;4.71
2000;4;26;4.54
2000;4;27;2.56
2000;4;28;3.01
2000;4;29;3.22
2000;4;30;3.06
2000;5;1;2.41
2000;5;2;3.22
2000;5;3;0.93
2000;5;4;1.36
2000;5;5;1.38
2000;5;6;4.42
2000;5;7;4.30
2000;5;8;4.00
2000;5;9;4.04
2000;5;10;3.68
2000;5;11;2.90
2000;5;12;3.42
2000;5;13;2.48
2000;5;14;0.68
2000;5;15;0.50
2000;5;16;1.07
2000;5;17;2.19
2000;5;18;2.86
2000;5;19;2.47
2000;5;20;2.61
2000;5;21;3.54
2000;5;22;2.84
2000;5;23;3.33
2000;5;24;3.23
2000;5;25;1.09
2000;5;26;3.67
2000;5;27;3.68
2000;5;28;3.66
2000;5;29;1.97
2000;5;30;3.50
2000;5;31;1.70
2000;6;1;3.17
2000;6;2;3.52
2000;6;3;3.43
2000;6;4;2.82
2000;6;5;1.20
2000;6;6;0.50
2000;6;7;0.81
2000;6;8;1.50
2000;6;9;1.73
2000;6;10;0.39
2000;6;11;1.73
2000;6;12;2.63
2000;6;13;2.97
2000;6;14;2.54
2000;6;15;1.94
2000;6;16;1.33
2000;6;17;2.64
2000;6;18;0.91
2000;6;19;1.52
2000;6;20;3.24
2000;6;21;3.47
2000;6;22;3.04
2000;6;23;1.84
2000;6;24;1.87
2000;6;25;3.27
2000;6;26;3.20
2000;6;27;1.87
2000;6;28;0.74
2000;6;29;1.37
2000;6;30;2.32
2000;7;1;0.88
2000;7;2;3.31
2000;7;3;3.41
2000;7;4;3.32
2000;7;5;3.40
2000;7;6;3.03
2000;7;7;3.10
2000;7;8;0.73
2000;7;9;0.65
2000;7;10;0.75
2000;7;11;1.09
2000;7;12;1.34
2000;7;13;2.36
2000;7;14;3.37
2000;7;15;3.19
2000;7;16;3.36
2000;7;17;3.80
2000;7;18;3.51
2000;7;19;3.75
2000;7;20;3.78
2000;7;21;3.75
2000;7;22;2.94
2000;7;23;3.64
2000;7;24;3.85
2000;7;25;3.85
2000;7;26;3.91
2000;7;27;3.81
2000;7;28;3.79
2000;7;29;1.38
2000;7;30;2.78
2000;7;31;1.16
2000;8;1;3.59
2000;8;2;3.66
2000;8;3;4.11
2000;8;4;3.54
2000;8;5;4.02
2000;8;6;4.05
2000;8;7;4.13
2000;8;8;4.01
2000;8;9;4.21
2000;8;10;3.63
2000;8;11;4.05
2000;8;12;3.20
2000;8;13;3.68
2000;8;14;1.45
2000;8;15;4.18
2000;8;16;4.54
2000;8;17;4.55
2000;8;18;4.56
2000;8;19;4.50
2000;8;20;1.25
2000;8;21;2.16
2000;8;22;3.76
2000;8;23;2.89
2000;8;24;1.67
2000;8;25;1.60
2000;8;26;4.96
2000;8;27;4.93
2000;8;28;4.73
2000;8;29;4.22
2000;8;30;4.92
2000;8;31;3.98
2000;9;1;5.21
2000;9;2;5.39
2000;9;3;5.49
2000;9;4;5.35
2000;9;5;5.21
2000;9;6;5.47
2000;9;7;4.87
2000;9;8;5.29
2000;9;9;0.64
2000;9;10;4.08
2000;9;11;3.44
2000;9;12;1.36
2000;9;13;1.41
2000;9;14;1.29
2000;9;15;3.01
2000;9;16;3.60
