2000,1,1,6,-0.37285,-0.0840061978,2,1.46575
2000,1,2,7,-0.41773,-0.1621,2,1.38781
2000,1,3,1,-0.36623999,-0.32984,2,1.26585
2000,1,4,2,-0.40184999,-0.42302001,2,1.10811
2000,1,5,3,-0.12710001,-0.36484,2,0.92454
2000,1,6,4,0.276676,-0.68101001,2,0.72646
2000,1,7,5,0.203154,-0.78021002,1,0.52634
2000,1,8,6,0.33341199,-0.89385998,1,0.33905
2000,1,9,7,0.57543898,-0.53307003,1,0.19117
2000,1,10,1,0.76916403,-0.55255002,8,0.15368
2000,1,11,2,0.81429398,-0.49347001,8,0.22583
2000,1,12,3,0.70478499,-0.22938,8,0.30537
2000,1,13,4,0.69248199,-0.0534881018,6,0.36086
2000,1,14,5,0.70206398,0.116803,6,0.38769
2000,1,15,6,0.60045898,0.116814,6,0.38842
2000,1,16,7,0.56519902,0.201041,8,0.36910
2000,1,17,1,0.373999,0.0448542014,8,0.33788
2000,1,18,2,0.19339401,0.259532,8,0.30353
2000,1,19,3,0.247859,0.36841199,8,0.27330
2000,1,20,4,0.21994799,0.36657599,8,0.25038
2000,1,21,5,-0.0824633986,0.48920101,8,0.23328
2000,1,22,6,-0.38856,0.42274699,8,0.21974
2000,1,23,7,-0.54753,0.35266399,8,0.21398
2000,1,24,1,-0.52476001,0.0691694021,8,0.23158
2000,1,25,2,-0.47960001,-0.0684892014,6,0.28966
2000,1,26,3,-0.46535,-0.41599,6,0.38971
2000,1,27,4,-0.51931,-0.33241999,6,0.52134
2000,1,28,5,-0.41756001,-0.34966001,6,0.67199
2000,1,29,6,-0.32214999,-0.33597001,6,0.82949
2000,1,30,7,-0.11777,-0.48769,6,0.98198
2000,1,31,1,0.0426638015,-0.71082002,6,1.11802
2000,2,1,2,0.0213062,-0.92569,6,1.22701
2000,2,2,3,-0.15384001,-1.0647,6,1.29974
2000,2,3,4,-0.0292927995,-0.93550998,6,1.32894
2000,2,4,5,0.0490410998,-0.91996002,6,1.30975
2000,2,5,6,0.52177501,-0.67430001,6,1.24006
2000,2,6,7,0.76977497,-0.18401,6,1.12070
