2010,8,16,-0.50223,-0.69494,2
2010,8,17,-0.41511,-0.76132,2
2010,8,18,-0.30878,-0.74992,2
2010,8,19,-0.15128,-0.71752,2
2010,8,20,-0.00688,-0.64072,2
2010,8,21,0.15663,-0.51943,3
2010,8,22,0.35415,-0.34125,4
2010,8,23,0.52726,-0.14244,4
2010,8,24,0.66031,0.06943,5
2010,8,25,0.70263,0.26521,5
2010,8,26,0.67019,0.47860,5
2010,8,27,0.57171,0.65773,6
2010,8,28,0.45108,0.72737,6
2010,8,29,0.30695,0.72807,6
2010,8,30,0.16159,0.65801,6
2010,8,31,-0.01713,0.53266,7
2010,9,1,-0.16739,0.39061,7
2010,9,2,-0.27411,0.22803,8
2010,9,3,-0.27809,0.04025,8
2010,9,4,-0.21882,-0.16069,1
2010,9,5,-0.09402,-0.33440,2
2010,9,6,0.06335,-0.44099,3
2010,9,7,0.25727,-0.45994,3
2010,9,8,0.41619,-0.41882,3
2010,9,9,0.55783,-0.38358,4
2010,9,10,0.68314,-0.34687,4
2010,9,11,0.73931,-0.27615,4
2010,9,12,0.70248,-0.14592,4
2010,9,13,0.60427,-0.03144,4
2010,9,14,0.42236,0.06661,5
2010,9,15,0.16409,0.16946,6
2010,9,16,-0.09582,0.23499,7
2010,9,17,-0.34769,0.26754,8
2010,9,18,-0.57002,0.32696,8
2010,9,19,-0.77445,0.37645,8
2010,9,20,-0.90628,0.38171,8
2010,9,21,-0.96596,0.37294,8
2010,9,22,-1.01169,0.33417,8
2010,9,23,-1.00780,0.26398,8
2010,9,24,-0.92455,0.16124,8
2010,9,25,-0.84353,0.04387,8
2010,9,26,-0.76048,-0.06948,1
2010,9,27,-0.69354,-0.22531,1
2010,9,28,-0.60144,-0.40880,1
2010,9,29,-0.50676,-0.62382,2
2010,9,30,-0.35271,-0.83352,2
2010,10,1,-0.14078,-1.00085,2
2010,10,2,0.14433,-1.14764,3
2010,10,3,0.46256,-1.22842,3
2010,10,4,0.82784,-1.24407,3
2010,10,5,1.24090,-1.18904,4
2010,10,6,1.64710,-1.04049,4
2010,10,7,1.99186,-0.79034,4
2010,10,8,2.27817,-0.42804,4
2010,10,9,2.45801,-0.01868,4
2010,10,10,2.52980,0.40758,5
2010,10,11,2.45921,0.83919,5
2010,10,12,2.30247,1.16070,5
2010,10,13,2.07123,1.42768,5
2010,10,14,1.79712,1.62845,5
2010,10,15,1.49781,1.77169,6
2010,10,16,1.23879,1.78503,6
2010,10,17,0.98139,1.72723,6
2010,10,18,0.77518,1.60893,6
2010,10,19,0.62929,1.46238,6
2010,10,20,0.50310,1.28458,6
2010,10,21,0.44500,1.10617,6
2010,10,22,0.38839,0.96183,6
2010,10,23,0.36226,0.79184,6
2010,10,24,0.34863,0.61192,6
2010,10,25,0.34045,0.44602,6
2010,10,26,0.32282,0.31106,5
2010,10,27,0.30090,0.16434,5
2010,10,28,0.27678,0.03730,5
2010,10,29,0.22612,-0.02334,4
2010,10,30,0.16609,-0.08112,4
2010,10,31,0.12278,-0.13811,3
2010,11,1,0.09802,-0.13043,3
2010,11,2,0.09987,-0.08213,4
2010,11,3,0.08989,-0.00085,4
2010,11,4,0.03915,0.11089,6
2010,11,5,-0.03877,0.25672,7
2010,11,6,-0.13872,0.41756,7
2010,11,7,-0.19150,0.55670,7
2010,11,8,-0.27501,0.67965,7
2010,11,9,-0.42230,0.79935,7
2010,11,10,-0.60416,0.84782,7
2010,11,11,-0.76730,0.84050,7
2010,11,12,-0.88560,0.76347,8
2010,11,13,-0.96619,0.65582,8
2010,11,14,-1.02246,0.54772,8
2010,11,15,-1.01829,0.36899,8
2010,11,16,-1.03216,0.16730,8
2010,11,17,-0.97913,0.02358,8
2010,11,18,-0.86596,-0.12817,1
2010,11,19,-0.73711,-0.24515,1
2010,11,20,-0.63253,-0.34807,1
2010,11,21,-0.53637,-0.42318,1
2010,11,22,-0.45239,-0.48613,2
2010,11,23,-0.34753,-0.55777,2
2010,11,24,-0.27171,-0.60178,2
2010,11,25,-0.17340,-0.63436,2
2010,11,26,-0.11779,-0.71687,2
2010,11,27,-0.05298,-0.79984,2
2010,11,28,0.03694,-0.89304,3
2010,11,29,0.15112,-0.95261,3
2010,11,30,0.27737,-1.00820,3
2010,12,1,0.42105,-1.01511,3
2010,12,2,0.56308,-0.99416,3
2010,12,3,0.70895,-0.96442,3
2010,12,4,0.83339,-0.91433,3
2010,12,5,0.99706,-0.77570,4
2010,12,6,1.15514,-0.56711,4
2010,12,7,1.27883,-0.32700,4
2010,12,8,1.31361,-0.12094,4
2010,12,9,1.30332,0.12149,5
2010,12,10,1.26076,0.31403,5
2010,12,11,1.17307,0.46558,5
2010,12,12,1.04269,0.61830,5
2010,12,13,0.90377,0.71126,5
2010,12,14,0.72818,0.80572,6
2010,12,15,0.55183,0.84865,6
2010,12,16,0.35234,0.83882,6
2010,12,17,0.22832,0.79952,6
2010,12,18,0.15850,0.69187,6
2010,12,19,0.13398,0.58160,6
2010,12,20,0.16416,0.46083,6
2010,12,21,0.23569,0.34788,6
2010,12,22,0.29834,0.27665,5
2010,12,23,0.36508,0.16484,5
2010,12,24,0.41384,0.05056,5
2010,12,25,0.45200,0.00434,5
2010,12,26,0.44206,-0.02944,4
2010,12,27,0.40123,0.00040,5
2010,12,28,0.34359,0.04227,5
2010,12,29,0.26843,0.13005,5
2010,12,30,0.17434,0.22184,6
2010,12,31,0.07968,0.29156,6
2011,1,1,-0.01607,0.37882,7
2011,1,2,-0.09399,0.47470,7
2011,1,3,-0.13386,0.51765,7
2011,1,4,-0.11573,0.56046,7
2011,1,5,-0.08421,0.61234,7
2011,1,6,-0.02534,0.64038,7
2011,1,7,0.01945,0.64813,6
2011,1,8,0.11219,0.68404,6
