,1
2017-02-25,202568.2
2017-02-26,187600.15
2017-02-27,210313.02
2017-02-28,215375.0
2017-03-01,209843.21
2017-03-02,208510.02
2017-03-03,207093.07
2017-03-04,185692.47
2017-03-05,174240.09
2017-03-06,197124.12
2017-03-07,202107.14
2017-03-08,199420.11
2017-03-09,200755.26
2017-03-10,201102.96
2017-03-11,189568.45
2017-03-12,177839.16999999998
2017-03-13,201215.62
2017-03-14,205179.79
2017-03-15,202944.21
2017-03-16,202126.77000000002
2017-03-17,205129.32
2017-03-18,193858.08000000002
2017-03-19,179732.01
2017-03-20,200576.07
2017-03-21,203930.1
2017-03-22,204048.34
2017-03-23,205454.75
2017-03-24,205393.11000000002
2017-03-25,193381.44
2017-03-26,178964.93
2017-03-27,201805.92
2017-03-28,205957.52
2017-03-29,202584.38999999998
2017-03-30,200288.91999999998
2017-03-31,200325.02
2017-04-01,186206.56
2017-04-02,176402.03
2017-04-03,197323.84
2017-04-04,194724.56
2017-04-05,192291.02
2017-04-06,194671.76
2017-04-07,198044.13
2017-04-08,189468.31
2017-04-09,178700.17
2017-04-10,196818.05
2017-04-11,199310.49
2017-04-12,196802.63
2017-04-13,192852.38
2017-04-14,176275.24
2017-04-15,178279.35
2017-04-16,180143.56
2017-04-17,202463.19
2017-04-18,201726.96
2017-04-19,177925.78
2017-04-20,200235.49
2017-04-21,203716.48
2017-04-22,196632.53
2017-04-23,182346.47
2017-04-24,201899.74
2017-04-25,205143.03
2017-04-26,203509.79
2017-04-27,207040.73
2017-04-28,207694.2
2017-04-29,197660.45
2017-04-30,182086.03
2017-05-01,179886.8
2017-05-02,203402.18
2017-05-03,207865.15
2017-05-04,209290.35
2017-05-05,208904.62
2017-05-06,201109.84
2017-05-07,189670.8
2017-05-08,199860.79
2017-05-09,205847.79
2017-05-10,208037.38
2017-05-11,210538.59
2017-05-12,205929.87
2017-05-13,191570.67
2017-05-14,180736.65
2017-05-15,201645.33000000002
2017-05-16,206787.66
2017-05-17,207310.23
2017-05-18,210831.67
2017-05-19,210340.66
2017-05-20,201644.29
2017-05-21,189896.66
2017-05-22,206812.73
2017-05-23,209648.58
2017-05-24,210731.56
2017-05-25,212032.3
2017-05-26,208062.8
2017-05-27,194968.87
2017-05-28,186608.54
2017-05-29,207985.04
2017-05-30,209719.42
2017-05-31,209014.37
2017-06-01,206879.11
2017-06-02,212514.96
2017-06-03,201994.21
2017-06-04,192362.11
2017-06-05,212512.07
2017-06-06,212048.56
2017-06-07,207844.41
2017-06-08,201215.54
2017-06-09,203827.5
2017-06-10,194319.99
2017-06-11,186262.04
2017-06-12,209315.87
2017-06-13,212572.21
2017-06-14,211367.67
2017-06-15,213600.22
2017-06-16,211458.72
2017-06-17,197443.11
2017-06-18,194513.41
2017-06-19,218163.48
2017-06-20,219148.94
2017-06-21,216761.74
2017-06-22,217098.38999999998
2017-06-23,213072.01
2017-06-24,205189.58000000002
2017-06-25,193865.41
2017-06-26,195737.75
2017-06-27,211074.18
2017-06-28,213213.7
2017-06-29,214523.88999999998
2017-06-30,213805.15
2017-07-01,197978.31
2017-07-02,186802.71
2017-07-03,208862.37
2017-07-04,215068.23
2017-07-05,218756.61
2017-07-06,214755.33000000002
2017-07-07,214102.73
2017-07-08,204905.01
2017-07-09,192466.84
2017-07-10,212489.69
2017-07-11,213862.45
2017-07-12,210689.94
2017-07-13,212047.64
2017-07-14,215556.38999999998
2017-07-15,201510.53
2017-07-16,194522.85
2017-07-17,216165.0
2017-07-18,214894.53
2017-07-19,208441.31
2017-07-20,205929.97
2017-07-21,207685.62
2017-07-22,203350.25
2017-07-23,190760.86
2017-07-24,206983.21
2017-07-25,210160.65
2017-07-26,208715.94
2017-07-27,205802.41
2017-07-28,208556.08
2017-07-29,200997.78
2017-07-30,191974.19
2017-07-31,212185.24
2017-08-01,217736.96
2017-08-02,212147.14
2017-08-03,208144.19
2017-08-04,213108.24
2017-08-05,205322.88999999998
2017-08-06,190874.85
2017-08-07,214612.56
2017-08-08,209492.73
2017-08-09,214500.78
2017-08-10,219239.44
2017-08-11,221419.75
2017-08-12,207299.74
2017-08-13,193697.96
2017-08-14,205040.61000000002
2017-08-15,193517.51
2017-08-16,205901.5
2017-08-17,208107.63999999998
2017-08-18,214771.27
2017-08-19,203088.12
2017-08-20,190987.65
2017-08-21,210318.82
2017-08-22,212113.88
2017-08-23,209016.44
2017-08-24,210536.96
2017-08-25,213314.22
2017-08-26,203204.83
2017-08-27,190370.07
2017-08-28,215523.01
2017-08-29,215512.18
2017-08-30,215260.37
2017-08-31,209858.89
2017-09-01,209721.45
2017-09-02,194247.33000000002
2017-09-03,186723.72
2017-09-04,204395.71
2017-09-05,206960.6
2017-09-06,206414.18
2017-09-07,206065.96
2017-09-08,208897.06
2017-09-09,199101.18
2017-09-10,191375.95
2017-09-11,213283.44
2017-09-12,209094.06
2017-09-13,207364.46
2017-09-14,209898.36000000002
2017-09-15,204400.37
2017-09-16,190704.25
2017-09-17,181012.94
2017-09-18,176403.81
2017-09-19,179557.35
2017-09-20,199479.05
2017-09-21,207006.07
2017-09-22,204863.37
2017-09-23,195641.97
2017-09-24,187191.08
2017-09-25,205167.1
2017-09-26,204925.66
2017-09-27,202515.15
2017-09-28,203513.3
2017-09-29,203885.19
2017-09-30,196247.55
2017-10-01,183276.94
2017-10-02,206089.57
2017-10-03,205232.95
2017-10-04,203953.77
2017-10-05,203443.83000000002
2017-10-06,207493.73
2017-10-07,198922.62
2017-10-08,183607.29
2017-10-09,185761.91
2017-10-10,206974.07
2017-10-11,204200.16999999998
2017-10-12,202359.08000000002
2017-10-13,204761.9
2017-10-14,196045.08
2017-10-15,182977.21
2017-10-16,202802.73
2017-10-17,206691.83
2017-10-18,203806.85
2017-10-19,207061.65
2017-10-20,208467.56
2017-10-21,197537.26
2017-10-22,184659.24
2017-10-23,209908.1
2017-10-24,211278.44999999998
2017-10-25,207112.95
2017-10-26,206320.41
2017-10-27,190843.76
2017-10-28,191175.11
2017-10-29,181686.75
2017-10-30,207204.96
2017-10-31,208995.28
2017-11-01,189872.63999999998
2017-11-02,207423.85
2017-11-03,207758.19
2017-11-04,198057.38999999998
2017-11-05,184814.81
2017-11-06,208087.1
2017-11-07,208332.98
2017-11-08,204506.39
2017-11-09,206871.9
2017-11-10,208413.9
2017-11-11,199571.38
2017-11-12,188732.74
2017-11-13,213351.19
2017-11-14,214652.12
2017-11-15,210241.93
2017-11-16,212516.36
2017-11-17,211381.65
2017-11-18,199392.0
2017-11-19,185362.27
2017-11-20,209926.80000000002
2017-11-21,213818.96
2017-11-22,215374.36
2017-11-23,216390.12
2017-11-24,216210.33000000002
2017-11-25,192505.85
2017-11-26,190929.32
2017-11-27,214547.91
2017-11-28,217660.97
2017-11-29,212944.62
2017-11-30,213844.25
2017-12-01,215326.59
2017-12-02,204857.57
2017-12-03,195588.57
2017-12-04,217749.89
2017-12-05,220388.65
2017-12-06,210558.19
2017-12-07,210561.41
2017-12-08,192825.89
2017-12-09,194564.93
2017-12-10,187923.56
2017-12-11,211539.02
2017-12-12,213495.46
2017-12-13,207919.75
2017-12-14,218754.42
2017-12-15,225461.38
2017-12-16,211012.68
2017-12-17,193270.4
2017-12-18,220349.39
2017-12-19,226055.57
2017-12-20,224052.13999999998
2017-12-21,224428.86000000002
2017-12-22,223583.89
2017-12-23,211168.46
2017-12-24,197451.91999999998
2017-12-25,181791.31
2017-12-26,217521.68
2017-12-27,222671.16
2017-12-28,227061.27
2017-12-29,225929.99
2017-12-30,211904.33000000002
2017-12-31,197011.97
2018-01-01,182938.0
2018-01-02,214354.4
2018-01-03,222093.89
2018-01-04,221873.4
2018-01-05,222961.29
2018-01-06,212620.61000000002
2018-01-07,199623.27
2018-01-08,217966.47999999998
2018-01-09,219343.48
2018-01-10,216985.58
2018-01-11,216497.67
2018-01-12,217414.45
2018-01-13,203868.52
2018-01-14,195569.77
2018-01-15,213998.77
2018-01-16,211551.54
2018-01-17,218692.49
2018-01-18,218815.13
2018-01-19,214971.75
2018-01-20,209640.86
2018-01-21,192627.59
2018-01-22,218427.15
2018-01-23,222700.94
2018-01-24,197249.02
2018-01-25,221278.12
2018-01-26,222458.3
2018-01-27,210772.49
2018-01-28,196529.06
2018-01-29,221458.47
2018-01-30,223753.3
2018-01-31,199082.9
2018-02-01,201490.57
2018-02-02,223525.33000000002
2018-02-03,208733.02
2018-02-04,193940.98
2018-02-05,218929.68
2018-02-06,220973.76
2018-02-07,219654.07
2018-02-08,220265.97
2018-02-09,217997.04
2018-02-10,209334.07
2018-02-11,195439.12
2018-02-12,219542.51
2018-02-13,224137.55
2018-02-14,218760.47
2018-02-15,217321.11
2018-02-16,219279.73
2018-02-17,210442.86
2018-02-18,196682.73
2018-02-19,218833.2
2018-02-20,224824.9
2018-02-21,226194.79
2018-02-22,227355.15
2018-02-23,227671.75
2018-02-24,210781.78
2018-02-25,195011.6
2018-02-26,220884.38
2018-02-27,224881.77
2018-02-28,223124.27
2018-03-01,217723.49
2018-03-02,220081.98
2018-03-03,206234.12
2018-03-04,189826.9
2018-03-05,217755.33000000002
2018-03-06,221586.05
2018-03-07,216064.0
2018-03-08,214759.97
2018-03-09,216203.95
2018-03-10,205216.68
2018-03-11,191750.73
2018-03-12,215452.56
2018-03-13,218360.53
2018-03-14,212503.49
2018-03-15,216713.44
2018-03-16,217679.73
2018-03-17,204957.83000000002
2018-03-18,190701.08000000002
2018-03-19,213544.49
2018-03-20,219720.16
2018-03-21,216373.34
2018-03-22,218400.87
2018-03-23,220051.69
2018-03-24,209106.42
2018-03-25,196179.78
2018-03-26,218187.55
2018-03-27,222730.4
2018-03-28,223806.21
2018-03-29,220214.51
2018-03-30,192717.83000000002
2018-03-31,188636.43
2018-04-01,183559.91
2018-04-02,204320.43
2018-04-03,208503.48
2018-04-04,209129.51
2018-04-05,207794.14
2018-04-06,206539.02
2018-04-07,200121.44
2018-04-08,188087.26
2018-04-09,207879.41
2018-04-10,208904.33
2018-04-11,206427.27
2018-04-12,205469.06
2018-04-13,208748.94
2018-04-14,197951.66
2018-04-15,187367.28
2018-04-16,207278.96
2018-04-17,210093.62
2018-04-18,210045.86
2018-04-19,211230.44
2018-04-20,214198.79
2018-04-21,203672.37
2018-04-22,191042.39
2018-04-23,208911.93
2018-04-24,211317.35
2018-04-25,209861.54
2018-04-26,211576.51
2018-04-27,213609.89
2018-04-28,206885.74
2018-04-29,190313.4
2018-04-30,204897.11000000002
2018-05-01,189628.4
2018-05-02,210385.71
2018-05-03,213883.91
2018-05-04,214749.32
2018-05-05,202824.59
2018-05-06,191641.24
2018-05-07,211072.03
2018-05-08,212438.18
2018-05-09,212194.72
2018-05-10,212878.4
2018-05-11,210996.68
2018-05-12,203680.46
2018-05-13,193490.07
2018-05-14,213370.75
2018-05-15,216570.53
2018-05-16,213338.0
2018-05-17,214736.22
2018-05-18,215615.17
2018-05-19,205551.87
2018-05-20,192587.5
2018-05-21,196081.94
2018-05-22,215152.89
2018-05-23,214420.49
2018-05-24,216117.47
2018-05-25,218450.37
2018-05-26,212278.17
2018-05-27,199048.69
2018-05-28,219507.85
2018-05-29,220940.07
2018-05-30,217851.5
2018-05-31,219162.32
2018-06-01,221508.91
2018-06-02,213468.51
2018-06-03,202212.43
2018-06-04,226442.11
2018-06-05,229106.04
2018-06-06,220911.59
2018-06-07,221078.62
2018-06-08,219687.13
2018-06-09,210345.91
2018-06-10,202625.01
2018-06-11,223744.16
2018-06-12,225951.37
2018-06-13,224631.36
2018-06-14,220185.39
2018-06-15,219541.87
2018-06-16,205359.88
2018-06-17,192856.57
2018-06-18,212596.82
2018-06-19,219223.28
2018-06-20,221500.2
2018-06-21,222506.0
2018-06-22,224137.17
2018-06-23,218462.69
2018-06-24,206359.93
2018-06-25,228179.72
2018-06-26,230765.41
2018-06-27,221796.3
2018-06-28,225924.6
2018-06-29,222994.74
2018-06-30,214125.92
2018-07-01,201881.79
2018-07-02,202950.73
2018-07-03,222663.01
2018-07-04,225092.99
2018-07-05,226437.29
2018-07-06,222259.86000000002
2018-07-07,209779.47
2018-07-08,196171.55
2018-07-09,217124.18
2018-07-10,224958.64
2018-07-11,219236.18
2018-07-12,220081.5
2018-07-13,217245.66
2018-07-14,207221.02
2018-07-15,197616.73
2018-07-16,197865.62
2018-07-17,221306.45
2018-07-18,223701.26
2018-07-19,222416.15
2018-07-20,219658.47
2018-07-21,213177.28
2018-07-22,198286.37
2018-07-23,222777.19
2018-07-24,223601.69
2018-07-25,223542.36
2018-07-26,223589.02
2018-07-27,229991.39
2018-07-28,214833.38
2018-07-29,201421.57
2018-07-30,219518.88
2018-07-31,223580.2
2018-08-01,223801.7
2018-08-02,217016.67
2018-08-03,221370.2
2018-08-04,211411.48
2018-08-05,197797.08
2018-08-06,222726.32
2018-08-07,220917.66
2018-08-08,214820.67
2018-08-09,216817.98
2018-08-10,216607.16
2018-08-11,207049.75
2018-08-12,193894.05
2018-08-13,215961.03
2018-08-14,216892.69
2018-08-15,192019.81
2018-08-16,210738.18
2018-08-17,211535.74
2018-08-18,201051.86000000002
2018-08-19,190399.69
2018-08-20,211760.7
2018-08-21,214890.33000000002
2018-08-22,220523.6
2018-08-23,220286.55000000002
2018-08-24,217635.46
2018-08-25,203565.79
2018-08-26,190781.08
2018-08-27,213052.74
2018-08-28,214606.85
2018-08-29,214761.75
2018-08-30,215302.03
2018-08-31,216674.79
2018-09-01,202700.13
2018-09-02,189093.85
2018-09-03,206305.65
2018-09-04,207087.0
2018-09-05,206437.38
2018-09-06,208569.58
2018-09-07,209045.81
2018-09-08,201197.82
2018-09-09,189883.44
2018-09-10,208981.24
2018-09-11,206499.2
2018-09-12,204203.29
2018-09-13,207603.63999999998
2018-09-14,208404.13
2018-09-15,202404.71
2018-09-16,188961.04
2018-09-17,190260.79
2018-09-18,185563.53
2018-09-19,186880.35
2018-09-20,208866.06
2018-09-21,207176.51
2018-09-22,200819.22999999998
2018-09-23,187548.88
2018-09-24,207678.32
2018-09-25,210969.09
2018-09-26,211171.54
2018-09-27,212852.83
2018-09-28,213597.22
2018-09-29,205310.73
2018-09-30,194632.28
2018-10-01,211019.34
2018-10-02,211800.1
2018-10-03,207962.78
2018-10-04,208901.66
2018-10-05,207126.44
2018-10-06,195569.06
2018-10-07,193222.82
2018-10-08,211052.86000000002
2018-10-09,219811.27
2018-10-10,210856.22
2018-10-11,210350.78
2018-10-12,212971.28
2018-10-13,200381.38
2018-10-14,184518.9
2018-10-15,194081.2
2018-10-16,212713.53
2018-10-17,211443.02
2018-10-18,204907.28
2018-10-19,210341.82
2018-10-20,199306.89
2018-10-21,191419.54
2018-10-22,207370.14
2018-10-23,211297.95
2018-10-24,210074.93
2018-10-25,210578.83000000002
2018-10-26,211828.14
2018-10-27,204719.43
2018-10-28,191490.81
2018-10-29,212832.08000000002
2018-10-30,191277.77
2018-10-31,211780.9
2018-11-01,193824.42
2018-11-02,191144.15
2018-11-03,191260.72
2018-11-04,186065.85
2018-11-05,206924.47
2018-11-06,212783.16
2018-11-07,209052.62
2018-11-08,213730.09
2018-11-09,216419.19
2018-11-10,202630.84
2018-11-11,185264.23
2018-11-12,209303.42
2018-11-13,211777.96
2018-11-14,214181.39
2018-11-15,214074.43
2018-11-16,215002.71
2018-11-17,204211.14
2018-11-18,194118.82
2018-11-19,219588.0
2018-11-20,222969.25
2018-11-21,222893.49
2018-11-22,221511.49
2018-11-23,223800.52000000002
2018-11-24,210503.48
2018-11-25,195185.69
2018-11-26,218910.27
2018-11-27,222487.02000000002
2018-11-28,222823.75
2018-11-29,223170.52
2018-11-30,223066.97
2018-12-01,209807.4
2018-12-02,192609.54
2018-12-03,216968.06
2018-12-04,218015.2
2018-12-05,216120.01
2018-12-06,221776.33000000002
2018-12-07,220024.28
2018-12-08,195428.95
2018-12-09,187947.29
2018-12-10,216192.61
2018-12-11,223184.93
2018-12-12,218187.41
2018-12-13,212841.71
2018-12-14,209878.05
2018-12-15,199340.07
2018-12-16,187374.5
2018-12-17,216775.56
2018-12-18,223540.82
2018-12-19,218101.52
2018-12-20,218546.49
2018-12-21,223482.97
2018-12-22,212795.68
2018-12-23,199473.79
2018-12-24,206668.4
2018-12-25,184978.87
2018-12-26,216809.18
2018-12-27,220433.81
2018-12-28,221607.44
2018-12-29,210904.09
2018-12-30,198202.13
2018-12-31,206618.14
2019-01-01,181411.81
2019-01-02,207972.45
2019-01-03,214027.54
2019-01-04,218009.51
2019-01-05,209691.49
2019-01-06,193653.9
2019-01-07,214870.0
2019-01-08,213242.84
2019-01-09,206815.17
2019-01-10,210848.69
2019-01-11,214195.03
2019-01-12,201232.33
2019-01-13,187647.3
2019-01-14,206544.18
2019-01-15,213641.83000000002
2019-01-16,216522.76
2019-01-17,217710.29
2019-01-18,221306.49
2019-01-19,208566.35
2019-01-20,192191.35
2019-01-21,219130.21
2019-01-22,219677.25
2019-01-23,219875.76
2019-01-24,222506.36
2019-01-25,225662.07
2019-01-26,214703.78
2019-01-27,199958.14
2019-01-28,225356.37
2019-01-29,226003.82
2019-01-30,224138.96
2019-01-31,226465.21
2019-02-01,225392.13
2019-02-02,207703.5
2019-02-03,192398.6
2019-02-04,217279.24
2019-02-05,224600.08
2019-02-06,224294.95
2019-02-07,220271.88999999998
2019-02-08,218303.25
2019-02-09,204812.48
2019-02-10,190612.28
2019-02-11,210429.34
2019-02-12,215747.59
2019-02-13,210774.1
2019-02-14,216558.63999999998
2019-02-15,223386.05
2019-02-16,209110.11
2019-02-17,197173.4
2019-02-18,221583.07
2019-02-19,226542.76
2019-02-20,221701.69
2019-02-21,218379.44
2019-02-22,221722.57
2019-02-23,211323.4
2019-02-24,195025.91
2019-02-25,217123.83
2019-02-26,223118.5
2019-02-27,224350.89
2019-02-28,225058.1
2019-03-01,225933.99
2019-03-02,212354.5
2019-03-03,196981.35
2019-03-04,220232.45
2019-03-05,225276.34
2019-03-06,223962.36
2019-03-07,222084.9
2019-03-08,224825.28
2019-03-09,211732.81
2019-03-10,196417.49
2019-03-11,221010.18
2019-03-12,225792.85
2019-03-13,222472.88
2019-03-14,219744.66
2019-03-15,217629.93
2019-03-16,204848.95
2019-03-17,193433.81
2019-03-18,216904.74
2019-03-19,217702.3
2019-03-20,218818.31
2019-03-21,219183.44
2019-03-22,218900.57
2019-03-23,208384.11
2019-03-24,194678.41999999998
2019-03-25,218024.54
2019-03-26,221444.49
2019-03-27,217179.55
2019-03-28,212077.64
2019-03-29,212842.96
2019-03-30,205259.82
2019-03-31,193758.35
2019-04-01,206359.1
2019-04-02,209410.11000000002
2019-04-03,207720.13
2019-04-04,203076.2
2019-04-05,206480.38999999998
2019-04-06,201677.9
2019-04-07,189631.49
2019-04-08,207950.32
2019-04-09,210831.02000000002
2019-04-10,205678.71
2019-04-11,204273.33
2019-04-12,211549.32
2019-04-13,208029.08
2019-04-14,192999.79
2019-04-15,211570.73
2019-04-16,212026.24
2019-04-17,211603.21
2019-04-18,212656.57
2019-04-19,192539.23
2019-04-20,190188.5
2019-04-21,190747.72
2019-04-22,209888.1
2019-04-23,213956.25
2019-04-24,213956.85
2019-04-25,212423.47
2019-04-26,214765.73
2019-04-27,207927.6
2019-04-28,195293.53
2019-04-29,215317.23
2019-04-30,216270.68
2019-05-01,191640.05
2019-05-02,211002.8
2019-05-03,216604.44
2019-05-04,209892.88
2019-05-05,196052.89
2019-05-06,213802.18
2019-05-07,217375.68
2019-05-08,216302.98
2019-05-09,215180.78
2019-05-10,214847.19
2019-05-11,208230.02
2019-05-12,195314.48
2019-05-13,212690.47999999998
2019-05-14,215490.65
2019-05-15,214384.65
2019-05-16,215745.5
2019-05-17,213736.69
2019-05-18,205212.63999999998
2019-05-19,197691.97
2019-05-20,216695.93
2019-05-21,206947.63
2019-05-22,223746.81
2019-05-23,224620.07
2019-05-24,225358.07
2019-05-25,213630.23
2019-05-26,200512.18
2019-05-27,220264.11
2019-05-28,222237.61
2019-05-29,220968.77
2019-05-30,214848.94
2019-05-31,214450.27
2019-06-01,206459.58000000002
2019-06-02,194981.14
2019-06-03,209103.31
2019-06-04,215543.09
2019-06-05,211619.07
2019-06-06,216420.16
2019-06-07,219291.43
2019-06-08,212237.55
2019-06-09,201014.43
2019-06-10,218026.72999999998
2019-06-11,225798.07
2019-06-12,223781.3
2019-06-13,224218.7
2019-06-14,225649.51
2019-06-15,214476.14
2019-06-16,199694.02
2019-06-17,225901.87
2019-06-18,221003.29
2019-06-19,220340.06
2019-06-20,220445.96
2019-06-21,221863.29
2019-06-22,211446.11
2019-06-23,202845.3
2019-06-24,227851.02
2019-06-25,229027.99
2019-06-26,229002.5
2019-06-27,230574.86
2019-06-28,225158.33
2019-06-29,206695.65
2019-06-30,204440.91
2019-07-01,225520.45
2019-07-02,226879.08
2019-07-03,223613.5
2019-07-04,223222.21
2019-07-05,224971.63999999998
2019-07-06,215082.29
2019-07-07,202951.99
2019-07-08,223587.49
2019-07-09,221817.88
2019-07-10,225034.76
2019-07-11,226429.97
2019-07-12,227404.74
2019-07-13,216520.91
2019-07-14,202362.65
2019-07-15,218778.61
2019-07-16,205738.82
2019-07-17,221859.58
2019-07-18,219874.86
2019-07-19,223270.48
2019-07-20,212738.69
2019-07-21,205983.19
2019-07-22,227152.05
2019-07-23,229618.13
2019-07-24,226743.68
2019-07-25,226704.08000000002
2019-07-26,226342.16999999998
2019-07-27,214303.75
2019-07-28,202599.08000000002
2019-07-29,219261.03
2019-07-30,218516.68
2019-07-31,220122.28
2019-08-01,222413.57
2019-08-02,218804.28
2019-08-03,208250.79
2019-08-04,195537.5
2019-08-05,216476.01
2019-08-06,220306.92
2019-08-07,218249.46
2019-08-08,221918.18
2019-08-09,224692.59
2019-08-10,217861.34
2019-08-11,200911.63
2019-08-12,220585.37
2019-08-13,219678.21
2019-08-14,214952.39
2019-08-15,201061.79
2019-08-16,216224.6
2019-08-17,210256.56
2019-08-18,200576.13
2019-08-19,223214.76
2019-08-20,217023.36
2019-08-21,215899.0
2019-08-22,215928.91
2019-08-23,211142.14
2019-08-24,204378.28
2019-08-25,195419.29
2019-08-26,211722.28
2019-08-27,213832.9
2019-08-28,211124.91999999998
2019-08-29,213472.09
2019-08-30,214747.07
2019-08-31,204636.86000000002
2019-09-01,192239.95
2019-09-02,209933.5
2019-09-03,208039.56
2019-09-04,205386.14
2019-09-05,209476.47
2019-09-06,212620.77
2019-09-07,205366.95
2019-09-08,190578.23
2019-09-09,210612.99
2019-09-10,212513.09
2019-09-11,208421.2
2019-09-12,207951.91
2019-09-13,210746.55
2019-09-14,207202.42
2019-09-15,197164.56
2019-09-16,211194.42
2019-09-17,206408.53
2019-09-18,186552.5
2019-09-19,185000.13
2019-09-20,189152.38999999998
2019-09-21,194156.49
2019-09-22,190672.88
2019-09-23,209169.59
2019-09-24,209601.51
2019-09-25,207016.66
2019-09-26,211787.14
2019-09-27,216684.88
2019-09-28,204628.45
2019-09-29,194005.89
2019-09-30,216623.61
2019-10-01,224490.2
2019-10-02,222410.91
2019-10-03,218627.77
2019-10-04,214301.91999999998
2019-10-05,202244.43
2019-10-06,189527.37
2019-10-07,209577.18
2019-10-08,212815.66
2019-10-09,212987.26
2019-10-10,214335.53
2019-10-11,216073.34
2019-10-12,197756.6
2019-10-13,190919.53
2019-10-14,211791.94
2019-10-15,212908.38
2019-10-16,208793.88999999998
2019-10-17,207401.8
2019-10-18,205642.25
2019-10-19,194717.83
2019-10-20,178112.05
2019-10-21,182646.52
2019-10-22,186361.19
2019-10-23,189696.84
2019-10-24,194648.14
2019-10-25,199281.15
2019-10-26,192849.49
2019-10-27,183242.33000000002
2019-10-28,200942.52
2019-10-29,205017.94
2019-10-30,199212.43
2019-10-31,185859.23
2019-11-01,184056.87
2019-11-02,188632.0
2019-11-03,182169.26
2019-11-04,206526.36
2019-11-05,209766.67
2019-11-06,212052.46
2019-11-07,215263.76
2019-11-08,217917.62
2019-11-09,207277.72
2019-11-10,192633.31
2019-11-11,214016.47
2019-11-12,211406.69
2019-11-13,211885.65
2019-11-14,215446.29
2019-11-15,220142.64
2019-11-16,212907.82
2019-11-17,198078.3
2019-11-18,221541.76
2019-11-19,225740.59
2019-11-20,220246.02
2019-11-21,220922.65
2019-11-22,218450.14
2019-11-23,209114.6
2019-11-24,193006.75
2019-11-25,214938.04
2019-11-26,217094.49
2019-11-27,218693.27
2019-11-28,221234.65
2019-11-29,222152.62
2019-11-30,209753.99
2019-12-01,196506.93
2019-12-02,217776.71
2019-12-03,221269.03
2019-12-04,220958.79
2019-12-05,220583.04
2019-12-06,223722.09
2019-12-07,210766.15
2019-12-08,197803.9
2019-12-09,222036.06
2019-12-10,226082.0
2019-12-11,225923.71
2019-12-12,229386.03
2019-12-13,228025.94
2019-12-14,213542.16
2019-12-15,198111.45
2019-12-16,224978.66
2019-12-17,228213.19
2019-12-18,225825.03
2019-12-19,223629.78
2019-12-20,228001.36000000002
2019-12-21,219354.45
2019-12-22,206282.15
2019-12-23,229518.47
2019-12-24,223939.22
2019-12-25,192150.6
2019-12-26,222908.2
2019-12-27,231150.51
2019-12-28,222248.58
2019-12-29,208459.28
2019-12-30,228492.69
2019-12-31,221081.94
2020-01-01,188059.79
2020-01-02,220658.16999999998
2020-01-03,227209.74
2020-01-04,216562.56
2020-01-05,199354.06
2020-01-06,218206.83000000002
2020-01-07,220137.95
2020-01-08,215848.99
2020-01-09,220063.58
2020-01-10,221165.8
2020-01-11,210278.78
2020-01-12,194987.72
2020-01-13,221706.39
2020-01-14,224268.04
2020-01-15,221908.25
2020-01-16,223367.59
2020-01-17,227379.96
2020-01-18,215149.51
2020-01-19,196268.98
2020-01-20,221979.83000000002
2020-01-21,227768.29
2020-01-22,223341.89
2020-01-23,228065.32
2020-01-24,233164.83000000002
2020-01-25,219175.68
2020-01-26,203304.43
2020-01-27,231243.24
2020-01-28,235763.7
2020-01-29,231364.63
2020-01-30,231400.82
2020-01-31,230806.89
2020-02-01,214310.29
2020-02-02,199818.55
2020-02-03,220674.06
2020-02-04,223464.69
2020-02-05,220568.21
2020-02-06,220951.62
2020-02-07,224781.97
2020-02-08,217044.22
2020-02-09,204673.15
2020-02-10,226781.73
2020-02-11,228264.24
2020-02-12,225454.82
2020-02-13,223501.61
2020-02-14,222443.69
2020-02-15,208395.88999999998
2020-02-16,194979.59
2020-02-17,218160.11
2020-02-18,224280.29
2020-02-19,226953.88
2020-02-20,230708.39
2020-02-21,227271.79
2020-02-22,214399.81
2020-02-23,198181.62
2020-02-24,222704.93
2020-02-25,226037.5
2020-02-26,228377.84
2020-02-27,229354.79
2020-02-28,228922.68
2020-02-29,217581.68
2020-03-01,194968.83
2020-03-02,222724.05
2020-03-03,228329.28
2020-03-04,226250.84
2020-03-05,229165.18
2020-03-06,234497.93
2020-03-07,218297.35
2020-03-08,205559.08
2020-03-09,230148.86
2020-03-10,232820.05
2020-03-11,228849.61
2020-03-12,228651.58
2020-03-13,231426.91
2020-03-14,216867.02
2020-03-15,200347.63
2020-03-16,217204.44
2020-03-17,225654.28
2020-03-18,224644.42
2020-03-19,218955.26
2020-03-20,223978.88
2020-03-21,210614.49
2020-03-22,196231.9
2020-03-23,215431.46
2020-03-24,219608.06
2020-03-25,217937.71
2020-03-26,220861.42
2020-03-27,216437.37
2020-03-28,207960.94
2020-03-29,196356.21
2020-03-30,213171.05
2020-03-31,213329.74
2020-04-01,207292.61
2020-04-02,207532.54
2020-04-03,206940.5
2020-04-04,193252.88
2020-04-05,187125.61
2020-04-06,201574.53
2020-04-07,209975.37
2020-04-08,211809.44
2020-04-09,210929.11
2020-04-10,194677.33000000002
2020-04-11,193311.35
2020-04-12,192005.73
2020-04-13,209345.01
2020-04-14,213857.07
2020-04-15,211660.69999999998
