,0
2016-07-04,29.22705314011546
2016-07-05,4611.0048309178965
2016-07-06,835.1159420289914
2016-07-07,1949.7826086956775
2016-07-08,-25.77294685988454
2016-07-09,-8193.217391304323
2016-07-10,-13514.772946859885
2016-07-11,1391.7826086956775
2016-07-12,6314.2270531401155
2016-07-13,2539.2270531401155
2016-07-14,572.2270531401155
2016-07-15,11776.227053140115
2016-07-16,-11332.328502415447
2016-07-17,-11247.995169082104
2016-07-18,6113.3381642512395
2016-07-19,8636.893719806772
2016-07-20,3478.2270531401155
2016-07-21,1517.1159420289914
2016-07-22,-2772.7729468598845
2016-07-23,-8409.550724637666
2016-07-24,-15479.439613526542
2016-07-25,-454.6618357487605
2016-07-26,2715.7826086956775
2016-07-27,4222.2270531401155
2016-07-28,2953.3381642512395
2016-07-29,-1290.5507246376656
2016-07-30,-7093.7729468598845
2016-07-31,-19057.43961352654
2016-08-01,5106.5603864734585
2016-08-02,2968.8937198067724
2016-08-03,-4035.9951690821035
2016-08-04,-4334.106280193228
2016-08-05,-27.439613526541507
2016-08-06,-6570.7729468598845
2016-08-07,-13160.884057971009
2016-08-08,3875.8937198067724
2016-08-09,2743.0048309178965
2016-08-10,2231.4492753623344
2016-08-11,557.6714975845534
2016-08-12,821.7826086956775
2016-08-13,-4599.2173913043225
2016-08-14,-8068.884057971009
2016-08-15,-12833.217391304323
2016-08-16,-1294.1062801932276
2016-08-17,-3926.6618357487605
2016-08-18,-1319.4396135265415
2016-08-19,4996.0048309178965
2016-08-20,-3628.9951690821035
2016-08-21,-15549.439613526542
2016-08-22,2779.2270531401155
2016-08-23,8518.560386473458
2016-08-24,6471.671497584553
2016-08-25,6221.115942028991
2016-08-26,6029.115942028991
2016-08-27,-728.7729468598845
2016-08-28,-12499.884057971009
2016-08-29,3809.1159420289914
2016-08-30,4181.671497584553
2016-08-31,5214.5603864734585
2016-09-01,5303.641025641031
2016-09-02,6339.752136752126
2016-09-03,-1256.5811965812172
2016-09-04,-14152.692307692312
2016-09-05,4271.974358974345
2016-09-06,7372.085470085469
2016-09-07,3692.307692307688
2016-09-08,3267.752136752126
2016-09-09,3210.974358974345
2016-09-10,-3859.025641025655
2016-09-11,-10944.692307692312
2016-09-12,5708.752136752126
2016-09-13,7855.196581196564
2016-09-14,7280.307692307688
2016-09-15,8661.86324786325
2016-09-16,11416.974358974345
2016-09-17,10047.529914529907
2016-09-18,-3784.692307692312
2016-09-19,-16533.025641025655
2016-09-20,-216.35897435896914
2016-09-21,4765.418803418783
2016-09-22,3542.196581196564
2016-09-23,3826.196581196564
2016-09-24,-4329.581196581217
2016-09-25,-15259.692307692312
2016-09-26,3418.196581196564
2016-09-27,6969.307692307688
2016-09-28,4722.641025641031
2016-09-29,3039.085470085469
2016-09-30,2473.307692307688
2016-10-01,-6622.247863247874
2016-10-02,-15071.025641025655
2016-10-03,5229.752136752126
2016-10-04,7122.752136752126
2016-10-05,2431.307692307688
2016-10-06,1782.8632478632499
2016-10-07,5260.418803418783
2016-10-08,-3505.470085470093
2016-10-09,-16271.914529914531
2016-10-10,-9398.025641025655
2016-10-11,12489.529914529907
2016-10-12,8393.64102564103
2016-10-13,6752.085470085469
2016-10-14,9066.752136752126
2016-10-15,-5597.914529914531
2016-10-16,-15660.581196581217
2016-10-17,1785.8632478632499
2016-10-18,1183.1965811965638
2016-10-19,-382.4700854700932
2016-10-20,648.8632478632499
2016-10-21,-1042.9145299145312
2016-10-22,-12154.470085470093
2016-10-23,-23722.692307692312
2016-10-24,-2527.247863247874
2016-10-25,1319.0854700854688
2016-10-26,3500.4188034187828
2016-10-27,5117.085470085469
2016-10-28,2241.641025641031
2016-10-29,-4124.914529914531
2016-10-30,-8825.025641025655
2016-10-31,-109.0256410256552
2016-11-01,-10552.35897435897
2016-11-02,5130.196581196564
2016-11-03,7076.085470085469
2016-11-04,11046.752136752126
2016-11-05,-1052.1367521367501
2016-11-06,-13123.025641025655
2016-11-07,9097.307692307688
2016-11-08,9092.307692307688
2016-11-09,2929.974358974345
2016-11-10,7366.196581196564
2016-11-11,7646.196581196564
2016-11-12,-4930.470085470093
2016-11-13,-20278.13675213675
2016-11-14,3601.4188034187828
2016-11-15,7542.196581196564
2016-11-16,4661.085470085469
2016-11-17,3278.86324786325
2016-11-18,6740.196581196564
2016-11-19,-3683.470085470093
2016-11-20,-16748.35897435897
2016-11-21,2424.4188034187828
2016-11-22,3911.196581196564
2016-11-23,-473.8034188034362
2016-11-24,3221.752136752126
2016-11-25,3033.974358974345
2016-11-26,-9884.470085470093
2016-11-27,-23415.35897435897
2016-11-28,-823.2478632478742
2016-11-29,5998.196581196564
2016-11-30,1634.3076923076878
2016-12-01,-1433.9544019199093
2016-12-02,3121.0455980800907
2016-12-03,-6791.287735253223
2016-12-04,-20085.509957475442
2016-12-05,1430.6011536356527
2016-12-06,5156.712264746777
2016-12-07,5953.490042524558
2016-12-08,-9245.287735253223
2016-12-09,-5858.73217969769
2016-12-10,-13312.843290808785
2016-12-11,-19843.621068586566
2016-12-12,6454.156709191215
2016-12-13,10741.490042524558
2016-12-14,7330.045598080091
2016-12-15,5418.045598080091
2016-12-16,1443.8233758578717
2016-12-17,-8745.509957475442
2016-12-18,-17497.287735253223
2016-12-19,4754.490042524558
2016-12-20,3508.9344869689958
2016-12-21,-2058.8432908087852
2016-12-22,480.93448696899577
2016-12-23,8323.934486968996
2016-12-24,12747.04559808009
2016-12-25,-22189.95440191991
2016-12-26,-6268.176624142128
2016-12-27,198.82337585787172
2016-12-28,931.0455980800907
2016-12-29,-1142.8432908087852
2016-12-30,4885.823375857872
2016-12-31,-21480.621068586566
2017-01-01,-5200.230103995622
2017-01-02,-12656.896770662279
2017-01-03,3343.992118226597
2017-01-04,2050.769896004378
2017-01-05,6342.658784893283
2017-01-06,4313.436562671064
2017-01-07,-8874.896770662279
2017-01-08,-20765.341215106717
2017-01-09,553.3254515599401
2017-01-10,5394.881007115502
2017-01-11,7010.769896004378
2017-01-12,8240.769896004378
2017-01-13,6707.32545155994
2017-01-14,-6131.785659551155
2017-01-15,-21536.89677066228
2017-01-16,3336.658784893283
2017-01-17,4847.658784893283
2017-01-18,2573.547673782159
2017-01-19,6825.769896004378
2017-01-20,7744.103229337721
2017-01-21,-8177.563437328936
2017-01-22,-22665.89677066228
2017-01-23,2337.547673782159
2017-01-24,13713.992118226597
2017-01-25,8636.881007115502
2017-01-26,9281.658784893283
2017-01-27,6754.436562671064
2017-01-28,-5452.452326217841
2017-01-29,-16478.118992884498
2017-01-30,7582.103229337721
2017-01-31,14365.658784893283
2017-02-01,10245.658784893283
2017-02-02,9687.992118226597
2017-02-03,7473.658784893283
2017-02-04,-9160.230103995622
2017-02-05,-18437.118992884498
2017-02-06,4003.32545155994
2017-02-07,6133.658784893283
2017-02-08,-695.7856595511548
2017-02-09,2729.658784893283
2017-02-10,-642.8967706622789
2017-02-11,-12306.230103995622
2017-02-12,-28120.563437328936
2017-02-13,-2727.341215106717
2017-02-14,2085.769896004378
2017-02-15,-2529.896770662279
