time,down2total,lat,lon
2020-11-26,0.73899317,-34.5,-58.125
2020-11-27,0.7436959,-34.5,-58.125
2020-11-28,0.5291562,-34.5,-58.125
2020-11-29,0.6816875,-34.5,-58.125
2020-11-30,0.7789251,-34.5,-58.125
2020-12-01,0.65522045,-34.5,-58.125
2020-12-02,0.32286134,-34.5,-58.125
2020-12-03,0.74972767,-34.5,-58.125
2020-12-04,0.6123948,-34.5,-58.125
2020-12-05,0.7733954,-34.5,-58.125
2020-12-06,0.7622602,-34.5,-58.125
2020-12-07,0.7608695,-34.5,-58.125
2020-12-08,0.7455418,-34.5,-58.125
2020-12-09,0.7256988,-34.5,-58.125
2020-12-10,0.7277201,-34.5,-58.125
2020-12-11,0.66768056,-34.5,-58.125
2020-12-12,0.72555524,-34.5,-58.125
2020-12-13,0.67524093,-34.5,-58.125
2020-12-14,0.7733866,-34.5,-58.125
2020-12-15,0.35395575,-34.5,-58.125
2020-12-16,0.77178186,-34.5,-58.125
2020-12-17,0.73383945,-34.5,-58.125
2020-12-18,0.57348794,-34.5,-58.125
2020-12-19,0.63895017,-34.5,-58.125
2020-12-20,0.77289486,-34.5,-58.125
2020-12-21,0.7681946,-34.5,-58.125
2020-12-22,0.75772434,-34.5,-58.125
2020-12-23,0.747975,-34.5,-58.125
2020-12-24,0.6705717,-34.5,-58.125
2020-12-25,0.5278728,-34.5,-58.125
2020-12-26,0.722373,-34.5,-58.125
2020-12-27,0.73776555,-34.5,-58.125
2020-12-28,0.6308492,-34.5,-58.125
2020-12-29,0.4847557,-34.5,-58.125
2020-12-30,0.2587513,-34.5,-58.125
2020-12-31,0.7598384,-34.5,-58.125
2021-01-01,0.68717676,-34.5,-58.125
2021-01-02,0.74602836,-34.5,-58.125
2021-01-03,0.72206223,-34.5,-58.125
2021-01-04,0.45565552,-34.5,-58.125
2021-01-05,0.55164295,-34.5,-58.125
2021-01-06,0.7326798,-34.5,-58.125
2021-01-07,0.7440073,-34.5,-58.125
2021-01-08,0.60643774,-34.5,-58.125
2021-01-09,0.31214288,-34.5,-58.125
2021-01-10,0.67705256,-34.5,-58.125
2021-01-11,0.19257809,-34.5,-58.125
2021-01-12,0.57512176,-34.5,-58.125
2021-01-13,0.7451093,-34.5,-58.125
2021-01-14,0.7554677,-34.5,-58.125
