,0
2020-01-17,11154.522844275954
2020-01-18,-6980.9771557240165
2020-01-19,-22027.62715572401
2020-01-20,2021.5071299902338
2020-01-21,8112.421415704535
2020-01-22,4155.504272847407
2020-01-23,9438.339987133106
2020-01-24,16785.425701418804
2020-01-25,-6964.238584295468
2020-01-26,-19798.02001286691
2020-01-27,7629.251415704552
2020-01-28,11867.562844275992
2020-01-29,9417.38855856171
2020-01-30,12556.218558561697
2020-01-31,14440.099987133115
2020-02-01,-6510.765727152611
2020-02-02,-19914.828584295465
2020-02-03,3008.889987133123
2020-02-04,4933.412844275968
2020-02-05,424.1557014188147
2020-02-06,3040.1671299902373
2020-02-07,8270.539987133117
2020-02-08,-4299.360012866906
2020-02-09,-13842.167155724019
2020-02-10,8471.721415704553
2020-02-11,10702.965701418841
2020-02-12,7807.49570141884
2020-02-13,7462.779987133079
2020-02-14,7545.777129990252
2020-02-15,-12483.22429858116
2020-02-16,-24053.927155724028
2020-02-17,-1394.1385842954624
2020-02-18,4586.102844275971
2020-02-19,6066.4314157045155
2020-02-20,10022.56141570455
2020-02-21,5941.425701418833
2020-02-22,-12472.521441438323
2020-02-23,-25608.947155724018
2020-02-24,-92.01429858119809
2020-02-25,2612.26570141883
2020-02-26,3999.30141570454
2020-02-27,6741.881415704527
2020-02-28,6522.848558561673
2020-02-29,-7940.127155724069
2020-03-01,-21379.140822981368
2020-03-02,6228.563462732913
2020-03-03,12495.224891304359
2020-03-04,8728.79203416148
2020-03-05,13472.223462732916
2020-03-06,19560.809177018644
2020-03-07,-765.6422515528102
2020-03-08,-9713.397965838521
2020-03-09,15347.912034161476
2020-03-10,16840.963462732907
2020-03-11,11928.066319875768
2020-03-12,13981.58203416146
2020-03-13,17494.900605590083
2020-03-14,-391.3379658384947
2020-03-15,-13189.53510869565
2020-03-16,4230.160605590063
2020-03-17,11238.136319875804
2020-03-18,10840.172034161485
2020-03-19,7150.014891304338
2020-03-20,11808.759177018655
2020-03-21,-6993.393680124253
2020-03-22,-18443.399394409935
2020-03-23,2288.187748447206
2020-03-24,6423.539177018625
2020-03-25,7809.759177018626
2020-03-26,10768.474891304359
2020-03-27,6002.91917701863
2020-03-28,-7368.490822981374
2020-03-29,-12981.52939440994
2020-03-30,3607.867748447199
2020-03-31,6556.673462732899
2020-04-01,4602.872034161468
2020-04-02,5814.560605590086
2020-04-03,5387.690605590062
